,Y2008
Afghanistan,612000.0
Albania,0.0
Algeria,334.32
Angola,8414.0
Antigua and Barbuda,0.0
Azerbaijan,3740.0
Argentina,1245800.0
Australia,17614.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,46742000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",119.58
Bhutan,77391.0
Bolivia,337800.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,12061465.0
Belize,11780.0
Solomon Islands,2800.0
Brunei Darussalam,1150.0
Bulgaria,38645.0
Myanmar,32572528.0
Burundi,70846.0
Belarus,0.0
Cambodia,7175473.0
Cameroon,72009.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,37971.0
Sri Lanka,3875000.0
Chad,173992.0
Chile,121400.0
China,192612200.0
Taiwan,1457175.0
Colombia,2412852.0
Comoros,376.27
Congo Republic,1300.0
DR Congo,316530.0
Cook Islands,0.0
Costa Rica,221474.31
Croatia,0.0
Cuba,436000.0
Cyprus,0.0
Czechia,0.0
Benin,109371.0
Denmark,0.0
Dominica,0.0
Dominican Republic,778511.0
Ecuador,1442052.0
El Salvador,35218.0
Equatorial Guinea,0.0
Ethiopia,1118.8
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,11595.0
Finland,0.0
France,111523.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1282.79
Georgia,0.0
Gambia,38300.0
Germany,0.0
Ghana,301920.0
Kiribati,0.0
Greece,185295.85
Grenada,0.0
Guatemala,23972.36
Guinea,1534088.0
Guyana,507036.0
Haiti,110000.0
Honduras,49544.0
Hong Kong,0.04
Hungary,9985.0
Iceland,0.0
India,148036000.0
Indonesia,57661000.0
Iran,2070002.6
Iraq,248157.0
Ireland,0.0
Israel,0.0
Italy,1388900.0
Cote d'Ivoire,679969.0
Jamaica,100.0
Japan,11028750.0
Kazakhstan,254710.0
Jordan,0.0
Kenya,21881.0
North Korea,2862000.0
South Korea,6468281.0
Kuwait,0.0
Kyrgyz Republic,17700.0
Laos,2969910.0
Lebanon,0.0
Latvia,0.0
Liberia,295150.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,3914175.0
Malawi,114885.0
Malaysia,2353000.0
Maldives,0.0
Mali,1624246.0
Malta,0.0
Mauritania,82163.0
Mauritius,0.0
Mexico,224371.0
Mongolia,0.0
Moldova,0.0
Montenegro,0.0
Morocco,44520.0
Mozambique,88177.0
Oman,0.0
Namibia,0.0
Nepal,4523693.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,285066.0
Niger,61025.0
Nigeria,4179000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",119.58
Marshall Islands,0.0
Pakistan,10428000.0
Panama,314118.0
Papua New Guinea,800.0
Paraguay,144692.0
Peru,2775800.0
Philippines,16815548.0
Poland,0.0
Portugal,150680.0
Guinea-Bissau,148757.0
Timor-Leste,80257.0
Puerto Rico,0.0
Qatar,0.0
Romania,48917.0
Russia,738300.0
Rwanda,82000.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,408219.0
Serbia,0.0
Seychelles,0.0
Sierra Leone,680097.0
Singapore,0.0
Slovakia,0.0
Vietnam,38729800.0
Slovenia,0.0
Somalia,10014.48
South Africa,3000.0
Zimbabwe,887.05
Spain,665200.0
Sudan,30000.0
Suriname,182877.0
Eswatini,647.53
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,53989.0
Thailand,32022992.0
Togo,85540.0
Tonga,0.0
Trinidad and Tobago,2677.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,753325.0
Turkmenistan,30690.0
Tuvalu,0.0
Uganda,177857.0
Ukraine,100700.0
North Macedonia,16140.0
Egypt,7253373.0
United Kingdom,0.0
Tanzania,1420570.0
United States,9241170.0
Burkina Faso,195102.0
Uruguay,1330000.0
Uzbekistan,113700.0
Venezuela,1092268.0
Samoa,0.0
Yemen,0.0
Zambia,24023.0
