,Y2005
Afghanistan,485000.0
Albania,0.0
Algeria,390.19
Angola,8650.0
Antigua and Barbuda,0.0
Azerbaijan,8308.0
Argentina,956253.0
Australia,338885.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,39795616.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",107.35
Bhutan,67982.0
Bolivia,479246.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,13192863.0
Belize,17760.0
Solomon Islands,3000.0
Brunei Darussalam,975.0
Bulgaria,20163.0
Myanmar,27683296.0
Burundi,67947.0
Belarus,0.0
Cambodia,5986200.0
Cameroon,58369.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,46200.0
Sri Lanka,3246000.0
Chad,145667.0
Chile,116832.0
China,180588400.0
Taiwan,1467138.0
Colombia,2206512.0
Comoros,745.59
Congo Republic,1100.0
DR Congo,315480.0
Cook Islands,0.0
Costa Rica,183254.0
Croatia,0.0
Cuba,367600.0
Cyprus,0.0
Czechia,0.0
Benin,78329.0
Denmark,0.0
Dominica,0.0
Dominican Republic,644940.0
Ecuador,1471064.0
El Salvador,25984.0
Equatorial Guinea,0.0
Ethiopia,11244.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,15189.0
Finland,0.0
France,102306.0
French Guiana,17774.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1139.4
Georgia,0.0
Gambia,17934.0
Palestine,0.0
Germany,0.0
Ghana,287000.0
Kiribati,0.0
Greece,164965.78
Grenada,0.0
Guatemala,24952.12
Guinea,1272415.0
Guyana,420365.0
Haiti,105000.0
Honduras,21077.0
Hong Kong,0.03
Hungary,9441.0
Iceland,0.0
India,137690096.0
Indonesia,54151096.0
Iran,2736843.0
Iraq,309000.0
Ireland,0.0
Israel,0.0
Italy,1412957.0
Cote d'Ivoire,703931.0
Jamaica,3.0
Japan,11342000.0
Kazakhstan,284570.0
Jordan,0.0
Kenya,62677.0
North Korea,2583400.0
South Korea,6434972.0
Kuwait,0.0
Kyrgyz Republic,17067.0
Laos,2568000.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,154800.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,3392459.0
Malawi,41270.0
Malaysia,2314000.0
Maldives,0.0
Mali,945823.0
Malta,0.0
Mauritania,72000.0
Mauritius,0.0
Mexico,291149.0
Mongolia,0.0
Moldova,0.0
Morocco,42840.0
Mozambique,64634.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,4209279.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,316713.0
Niger,56221.0
Nigeria,3567000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",107.35
Marshall Islands,0.0
Pakistan,8320800.0
Panama,289197.0
Papua New Guinea,800.0
Paraguay,102000.0
Peru,2468357.0
Philippines,14603005.0
Poland,0.0
Portugal,125947.0
Guinea-Bissau,98340.0
Timor-Leste,58887.0
Puerto Rico,0.0
Qatar,0.0
Reunion,173.0
Romania,14251.0
Russia,570816.0
Rwanda,62194.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,279080.0
Seychelles,0.0
Sierra Leone,738000.0
Singapore,0.0
Slovakia,0.0
Vietnam,35832900.0
Slovenia,0.0
Somalia,14508.72
South Africa,3118.9
Zimbabwe,738.1
Spain,824114.0
Sudan,20000.0
Suriname,163955.0
Eswatini,450.54
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,62404.0
Thailand,30648248.0
Togo,72858.0
Tonga,0.0
Trinidad and Tobago,2082.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,600000.0
Turkmenistan,120000.0
Tuvalu,0.0
Uganda,153000.0
Ukraine,93000.0
North Macedonia,12570.0
Egypt,6125300.0
United Kingdom,0.0
Tanzania,1167692.0
United States,10107540.0
Burkina Faso,93516.0
Uruguay,1214500.0
Uzbekistan,171700.0
Venezuela,1004518.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,13337.0
