,Y1997
Afghanistan,400000.0
Albania,0.0
Algeria,300.0
Angola,12000.0
Antigua and Barbuda,0.0
Azerbaijan,10797.0
Argentina,1205140.0
Australia,1388000.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,28152000.0
Armenia,0.0
Barbados,0.0
"Micronesia, Fed. Sts.",94.06
Belgium,0.0
Bhutan,49183.67
Bolivia,255586.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,8351665.0
Belize,16727.0
Solomon Islands,1932.1
Brunei Darussalam,446.0
Bulgaria,11333.0
Myanmar,16391200.0
Burundi,65102.0
Belarus,0.0
Cambodia,3414917.0
Cameroon,37000.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,17000.0
Sri Lanka,2239370.0
Chad,112288.0
Chile,87552.0
China,200730000.0
Taiwan,2041843.0
Colombia,1830286.0
Comoros,17546.41
Congo Republic,980.0
DR Congo,322099.0
Cook Islands,0.0
Costa Rica,248528.0
Croatia,0.0
Cuba,614200.0
Cyprus,0.0
Czechia,0.0
Benin,26891.0
Denmark,0.0
Dominica,0.0
Dominican Republic,508539.0
Ecuador,1471778.0
El Salvador,66055.0
Equatorial Guinea,0.0
Ethiopia,12000.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,17385.0
Finland,0.0
France,127088.0
French Guiana,31243.0
French Polynesia,0.0
Djibouti,0.0
Gabon,896.67
Georgia,0.0
Gambia,13000.0
Germany,0.0
Ghana,197100.0
Kiribati,0.0
Greece,217376.99
Grenada,0.0
Guadeloupe,0.0
Guatemala,21942.0
Guinea,1001900.0
Guyana,568168.0
Haiti,160000.0
Honduras,50303.0
Hong Kong,0.07
Hungary,7303.0
Iceland,0.0
India,123700000.0
Indonesia,49377056.0
Iran,2350124.0
Iraq,244000.0
Ireland,0.0
Israel,0.0
Italy,1442419.0
Cote d'Ivoire,585000.0
Jamaica,29.0
Japan,12531000.0
Kazakhstan,255350.0
Jordan,0.0
Kenya,41075.0
North Korea,1527000.0
South Korea,7314885.0
Kuwait,0.0
Kyrgyz Republic,11700.0
Laos,1660000.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,168400.0
Libya,0.0
Lithuania,0.0
Macau,0.0
Madagascar,2558000.0
Malawi,65690.0
Malaysia,2119615.0
Maldives,0.0
Mali,575745.0
Malta,0.0
Martinique,0.0
Mauritania,80942.0
Mauritius,0.0
Mexico,469455.0
Mongolia,0.0
Moldova,0.0
Morocco,32040.0
Mozambique,180218.0
Oman,0.0
Namibia,0.0
Nepal,3640860.0
Netherlands,0.0
New Caledonia,0.0
New Zealand,0.0
Nicaragua,256588.0
Niger,83200.0
Nigeria,3268000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",94.06
Pakistan,6499500.0
Panama,153485.0
Papua New Guinea,600.0
Paraguay,81465.0
Peru,1459830.0
Philippines,11268963.0
Poland,0.0
Portugal,164189.0
Guinea-Bissau,99940.0
Timor-Leste,37968.0
Puerto Rico,0.0
Qatar,0.0
Reunion,97.0
Romania,10669.0
Russia,328072.0
Rwanda,9805.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,173702.0
Seychelles,0.0
Sierra Leone,411300.0
Singapore,0.0
Slovakia,0.0
Vietnam,27523900.0
Slovenia,0.0
Somalia,2809.01
South Africa,3057.97
Zimbabwe,435.21
Spain,775588.0
Sudan,2000.0
Suriname,213055.0
Eswatini,411.0
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,44161.0
Thailand,23580080.0
Togo,86211.0
Tonga,0.0
Trinidad and Tobago,6796.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,275000.0
Turkmenistan,26900.0
Uganda,80000.0
Ukraine,65000.0
North Macedonia,24600.0
Egypt,5480010.0
United Kingdom,0.0
Tanzania,549700.0
United States,8300380.0
Burkina Faso,89516.0
Uruguay,1023800.0
Uzbekistan,416700.0
Venezuela,792239.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,12473.0
