,Y2010
Afghanistan,672000.0
Albania,0.0
Algeria,311.54
Angola,17697.0
Antigua and Barbuda,0.0
Azerbaijan,3930.0
Argentina,1243259.0
Australia,196684.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,50061200.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",136.69
Bhutan,71637.0
Bolivia,442017.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,11235986.0
Belize,20523.0
Solomon Islands,2617.28
Brunei Darussalam,1600.0
Bulgaria,57432.0
Myanmar,32580000.0
Burundi,83019.0
Belarus,0.0
Cambodia,8245320.0
Cameroon,153078.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,14102.0
Sri Lanka,4300620.0
Chad,186118.0
Chile,94672.5
China,197225700.0
Taiwan,1451011.0
Colombia,1988191.0
Comoros,2.0
Congo Republic,1495.16
DR Congo,754872.0
Cook Islands,0.0
Costa Rica,267772.0
Croatia,0.0
Cuba,454400.0
Cyprus,0.0
Czechia,0.0
Benin,124974.72
Denmark,0.0
Dominica,0.0
Dominican Republic,850228.0
Ecuador,1369100.0
El Salvador,34479.0
Equatorial Guinea,0.0
Ethiopia,90412.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,7664.0
Finland,0.0
France,120170.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1420.92
Georgia,0.0
Gambia,99890.0
Palestine,0.0
Germany,0.0
Ghana,491603.0
Kiribati,0.0
Greece,208209.95
Grenada,0.0
Guatemala,29624.12
Guinea,1613730.0
Guyana,556193.0
Haiti,141000.0
Honduras,42186.0
Hong Kong,0.05
Hungary,5893.0
Iceland,0.0
India,143963008.0
Indonesia,59283000.0
Iran,2489998.6
Iraq,155829.0
Ireland,0.0
Israel,0.0
Italy,1516400.0
Cote d'Ivoire,1206153.0
Jamaica,264.0
Japan,10692000.0
Kazakhstan,373150.0
Jordan,0.0
Kenya,85536.0
North Korea,2426000.0
South Korea,5810817.0
Kuwait,0.0
Kyrgyz Republic,20861.0
Laos,3070640.0
Lebanon,0.0
Latvia,0.0
Liberia,296090.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,4737965.0
Malawi,110106.0
Malaysia,2464830.0
Maldives,0.0
Mali,1296154.0
Malta,0.0
Mauritania,134447.0
Mauritius,0.0
Mexico,216676.0
Mongolia,0.0
Moldova,0.0
Montenegro,0.0
Morocco,50520.0
Mozambique,258000.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,4460278.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,453990.12
Niger,102820.0
Nigeria,4472520.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",136.69
Marshall Islands,0.0
Pakistan,7234950.0
Panama,275025.0
Papua New Guinea,822.27
Paraguay,315213.0
Peru,2831374.0
Philippines,15772319.0
Poland,0.0
Portugal,170216.0
Guinea-Bissau,209240.0
Timor-Leste,112925.4
Puerto Rico,0.0
Qatar,0.0
Romania,61588.0
Russia,1060658.0
Rwanda,67253.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,604043.3
Serbia,0.0
Seychelles,0.0
Sierra Leone,1026671.0
Singapore,0.0
Slovakia,0.0
Vietnam,40005600.0
Slovenia,0.0
Somalia,8580.0
South Africa,3063.63
Zimbabwe,993.39
Spain,927817.0
Sudan,23350.0
Suriname,226686.0
Eswatini,688.71
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,76854.0
Thailand,35702946.0
Togo,110109.0
Tonga,0.0
Trinidad and Tobago,2259.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,860000.0
Turkmenistan,30600.0
Tuvalu,0.0
Uganda,218111.0
Ukraine,148000.0
North Macedonia,25700.0
Egypt,4329503.0
United Kingdom,0.0
Tanzania,2650120.0
United States,11027010.0
Burkina Faso,270658.0
Uruguay,1148738.0
Uzbekistan,249800.0
Venezuela,899584.0
Samoa,0.0
Yemen,0.0
Zambia,51656.0
