,Y2013
Afghanistan,764000.0
Albania,0.0
Algeria,320.0
Angola,37608.0
Antigua and Barbuda,0.0
Azerbaijan,4833.0
Argentina,1563450.0
Australia,1161115.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,51534000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",165.0
Bhutan,78730.0
Bolivia,442911.67
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,11782549.0
Belize,20505.0
Solomon Islands,2758.53
Brunei Darussalam,1900.0
Bulgaria,56121.0
Myanmar,26795300.0
Burundi,41454.0
Belarus,0.0
Cambodia,9390000.0
Cameroon,194094.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,10147.0
Sri Lanka,4621000.0
Chad,378426.0
Chile,130307.0
China,206285600.0
Taiwan,1589504.0
Colombia,2044300.0
Comoros,3.0
Congo Republic,1196.45
DR Congo,811218.0
Cook Islands,0.0
Costa Rica,224570.0
Croatia,0.0
Cuba,672600.0
Cyprus,0.0
Czechia,0.0
Benin,362589.0
Denmark,0.0
Dominica,0.0
Dominican Republic,723636.93
Ecuador,1216300.0
El Salvador,36254.0
Equatorial Guinea,0.0
Ethiopia,92363.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,6873.0
Finland,0.0
France,80801.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1700.0
Georgia,0.0
Gambia,69704.0
Palestine,0.0
Germany,0.0
Ghana,569524.0
Kiribati,0.0
Greece,235939.32
Grenada,0.0
Guatemala,32245.88
Guinea,2053359.0
Guyana,823930.0
Haiti,169299.66
Honduras,49643.0
Hong Kong,0.05
Hungary,8640.0
Iceland,0.0
India,159960000.0
Indonesia,60095000.0
Iran,2449995.0
Iraq,451849.0
Ireland,0.0
Israel,0.0
Italy,1433111.0
Cote d'Ivoire,1934154.0
Jamaica,42.0
Japan,11236000.0
Kazakhstan,344304.8
Jordan,0.0
Kenya,125256.0
North Korea,2901000.0
South Korea,5631689.0
Kuwait,0.0
Kyrgyz Republic,27220.0
Laos,3414560.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,270000.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,3610626.0
Malawi,125156.0
Malaysia,2603654.0
Maldives,0.0
Mali,1977669.0
Malta,0.0
Mauritania,202547.0
Mauritius,646.0
Mexico,179776.0
Mongolia,0.0
Moldova,0.0
Montenegro,0.0
Morocco,37716.3
Mozambique,341000.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,5047047.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,371934.11
Niger,87106.0
Nigeria,4823330.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",165.0
Marshall Islands,0.0
Pakistan,10467150.0
Panama,287396.0
Papua New Guinea,833.07
Paraguay,617400.0
Peru,3050934.0
Philippines,18439419.73
Poland,0.0
Portugal,180155.0
Guinea-Bissau,209717.0
Timor-Leste,87332.0
Puerto Rico,0.0
Qatar,0.0
Romania,54646.0
Russia,934943.0
Rwanda,93746.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,436153.0
Serbia,0.0
Seychelles,0.0
Sierra Leone,1255559.0
Singapore,0.0
Slovakia,0.0
Vietnam,44039100.0
Slovenia,0.0
Somalia,1970.0
South Africa,3000.0
Zimbabwe,1183.48
Spain,872500.0
South Sudan,0.0
Sudan,37500.0
Suriname,262029.0
Eswatini,822.61
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,78039.0
Thailand,36762277.0
Togo,260418.0
Tonga,0.0
Trinidad and Tobago,2859.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,900000.0
Turkmenistan,132000.0
Tuvalu,0.0
Uganda,214000.0
Ukraine,145050.0
North Macedonia,27921.0
Egypt,5724106.0
United Kingdom,0.0
Tanzania,2194750.0
United States,8616120.0
Burkina Faso,305382.0
Uruguay,1359500.0
Uzbekistan,340219.0
Venezuela,1084012.0
Samoa,0.0
Yemen,0.0
Zambia,44747.0
