,Y1993
Afghanistan,300000.0
Albania,585.0
Algeria,1289.67
Angola,4000.0
Azerbaijan,1124.0
Argentina,608300.0
Australia,955000.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,26928000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
Bhutan,41654.53
Bolivia,222594.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,10107310.0
Belize,9745.0
Solomon Islands,2603.83
Brunei Darussalam,1200.0
Bulgaria,10842.0
Myanmar,16757000.0
Burundi,40200.0
Belarus,0.0
Cambodia,2383350.0
Cameroon,29000.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,7800.0
Sri Lanka,2570000.0
Chad,23104.0
Chile,130629.0
China,177514000.0
Taiwan,2232933.0
Colombia,1590062.0
Comoros,1386.58
Congo Republic,1539.0
DR Congo,429810.0
Cook Islands,0.0
Costa Rica,172773.0
Croatia,0.0
Cuba,185602.0
Cyprus,0.0
Czechia,0.0
Benin,9955.0
Denmark,0.0
Dominica,0.0
Dominican Republic,442531.0
Ecuador,1239762.0
El Salvador,74474.0
Ethiopia,10000.0
Estonia,0.0
Faroe Islands,0.0
Fiji,22284.0
Finland,0.0
France,131041.5
French Guiana,27549.0
French Polynesia,0.0
Djibouti,0.0
Gabon,400.0
Georgia,0.0
Gambia,12056.0
Germany,0.0
Ghana,157400.0
Kiribati,0.0
Greece,149476.41
Grenada,0.0
Guadeloupe,0.0
Guatemala,47650.0
Guinea,842635.0
Guyana,336207.0
Haiti,110000.0
Honduras,30463.0
Hong Kong,0.0
Hungary,12851.0
Iceland,0.0
India,120400000.0
Indonesia,48181088.0
Iran,2280764.1
Iraq,206000.0
Ireland,0.0
Israel,0.0
Italy,1305100.0
Cote d'Ivoire,676000.0
Jamaica,269.0
Japan,9793000.0
Kazakhstan,403000.0
Jordan,0.0
Kenya,47000.0
North Korea,4787000.0
South Korea,6403875.0
Kuwait,0.0
Kyrgyz Republic,2400.0
Laos,1250630.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,65000.0
Libya,0.0
Lithuania,0.0
Macau,0.0
Madagascar,2550000.0
Malawi,65357.0
Malaysia,2104447.0
Maldives,0.0
Mali,427609.0
Malta,0.0
Martinique,0.0
Mauritania,64925.0
Mauritius,0.0
Mexico,287180.0
Mongolia,0.0
Moldova,0.0
Morocco,53500.0
Mozambique,65615.0
Oman,0.0
Namibia,0.0
Nepal,2906180.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,201201.0
Niger,78700.0
Nigeria,3065000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",0.0
Pakistan,5992050.0
Panama,210003.0
Papua New Guinea,630.0
Paraguay,68358.0
Peru,967627.0
Philippines,9434208.0
Poland,0.0
Portugal,69000.0
Guinea-Bissau,125907.0
Timor-Leste,51766.0
Puerto Rico,0.0
Qatar,0.0
Reunion,80.0
Romania,36448.0
Russia,687523.0
Rwanda,13200.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,193374.0
Seychelles,0.0
Sierra Leone,486300.0
Singapore,0.0
Slovakia,0.0
Vietnam,22836600.0
Slovenia,0.0
Somalia,5000.0
South Africa,3052.49
Zimbabwe,500.0
Spain,323093.0
Sudan,1500.0
Suriname,216890.0
Eswatini,1000.0
Sweden,0.0
Switzerland,0.0
Syria,152.0
Tajikistan,22700.0
Thailand,18447260.0
Togo,33769.0
Trinidad and Tobago,16204.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,225000.0
Turkmenistan,87800.0
Uganda,74000.0
Ukraine,68000.0
North Macedonia,9433.0
Egypt,4160762.0
United Kingdom,0.0
Tanzania,641000.0
United States,7081030.0
Burkina Faso,53809.0
Uruguay,701800.0
Uzbekistan,581700.0
Venezuela,723406.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,13993.0
