,Y1996
Afghanistan,340000.0
Albania,0.0
Algeria,1072.89
Angola,14000.0
Antigua and Barbuda,0.0
Azerbaijan,8070.0
Argentina,986000.0
Australia,951200.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,28182000.0
Armenia,0.0
Barbados,0.0
"Micronesia, Fed. Sts.",92.5
Belgium,0.0
Bhutan,49472.83
Bolivia,343520.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,8652328.0
Belize,12757.0
Solomon Islands,2570.13
Brunei Darussalam,446.0
Bulgaria,8832.0
Myanmar,17397000.0
Burundi,41810.0
Belarus,0.0
Cambodia,3404000.0
Cameroon,36100.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,15000.0
Sri Lanka,2061520.0
Chad,97728.0
Chile,152795.0
China,195102000.0
Taiwan,1930897.0
Colombia,1661336.0
Comoros,17377.93
Congo Republic,1138.0
DR Congo,347947.0
Cook Islands,0.0
Costa Rica,236525.0
Croatia,0.0
Cuba,572900.0
Cyprus,0.0
Czechia,0.0
Benin,22259.0
Denmark,0.0
Dominica,0.0
Dominican Republic,474220.0
Ecuador,1398346.0
El Salvador,55292.0
Equatorial Guinea,0.0
Ethiopia,9765.55
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,17370.0
Finland,0.0
France,120279.0
French Guiana,30977.0
French Polynesia,0.0
Djibouti,0.0
Gabon,867.16
Georgia,0.0
Gambia,18185.0
Germany,0.0
Ghana,215720.0
Kiribati,0.0
Greece,221906.33
Grenada,0.0
Guadeloupe,0.0
Guatemala,21358.0
Guinea,959460.0
Guyana,543437.0
Haiti,120000.0
Honduras,40134.0
Hong Kong,0.0
Hungary,7009.0
Iceland,0.0
India,122500000.0
Indonesia,51101504.0
Iran,2684767.0
Iraq,270000.0
Ireland,0.0
Israel,0.0
Italy,1424000.0
Cote d'Ivoire,705488.0
Jamaica,30.0
Japan,12930000.0
Kazakhstan,226240.0
Jordan,0.0
Kenya,50620.0
North Korea,1426000.0
South Korea,7122866.0
Kuwait,0.0
Kyrgyz Republic,9200.0
Laos,1413500.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,94450.0
Libya,0.0
Lithuania,0.0
Macau,0.0
Madagascar,2500000.0
Malawi,72629.0
Malaysia,2228489.0
Maldives,0.0
Mali,627405.0
Malta,0.0
Martinique,0.0
Mauritania,66748.0
Mauritius,0.0
Mexico,394075.0
Mongolia,0.0
Moldova,0.0
Morocco,53360.0
Mozambique,139000.0
Oman,0.0
Namibia,0.0
Nepal,3710650.0
Netherlands,0.0
New Caledonia,0.0
New Zealand,0.0
Nicaragua,230323.0
Niger,51200.0
Nigeria,3122000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",92.5
Pakistan,6457200.0
Panama,230560.0
Papua New Guinea,650.0
Paraguay,76282.0
Peru,1203168.0
Philippines,11283568.0
Poland,0.0
Portugal,172230.0
Guinea-Bissau,120207.0
Timor-Leste,52607.0
Puerto Rico,0.0
Qatar,0.0
Reunion,92.0
Romania,23100.0
Russia,388976.0
Rwanda,6596.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,148780.0
Seychelles,0.0
Sierra Leone,391700.0
Singapore,0.0
Slovakia,0.0
Vietnam,26396700.0
Slovenia,0.0
Somalia,2888.34
South Africa,3055.92
Zimbabwe,429.65
Spain,734000.0
Sudan,2000.0
Suriname,228650.0
Eswatini,265.0
Sweden,0.0
Switzerland,0.0
Syria,100.0
Tajikistan,20722.0
Thailand,22331638.0
Togo,76515.0
Tonga,0.0
Trinidad and Tobago,17858.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,280000.0
Turkmenistan,40800.0
Uganda,82000.0
Ukraine,82046.0
North Macedonia,22274.0
Egypt,4895388.0
United Kingdom,0.0
Tanzania,806800.0
United States,7783600.0
Burkina Faso,111807.0
Uruguay,973500.0
Uzbekistan,356500.0
Venezuela,779906.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,13296.0
