,Y2009
Afghanistan,645000.0
Albania,0.0
Algeria,320.23
Angola,14291.0
Antigua and Barbuda,0.0
Azerbaijan,4353.0
Argentina,1334155.0
Australia,60868.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,48144000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",128.13
Bhutan,66393.0
Bolivia,410994.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,12651144.0
Belize,20615.0
Solomon Islands,2500.0
Brunei Darussalam,891.0
Bulgaria,43441.0
Myanmar,32165800.0
Burundi,78432.0
Belarus,0.0
Cambodia,7585870.0
Cameroon,134659.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,39110.0
Sri Lanka,3651670.0
Chad,130704.0
Chile,127311.0
China,195103008.0
Taiwan,1578169.0
Colombia,2479921.0
Comoros,21263.2
Congo Republic,1500.0
DR Congo,316880.0
Cook Islands,0.0
Costa Rica,259656.4
Croatia,0.0
Cuba,563600.0
Cyprus,0.0
Czechia,0.0
Benin,150604.0
Denmark,0.0
Dominica,0.0
Dominican Republic,780139.0
Ecuador,1579406.0
El Salvador,40188.0
Equatorial Guinea,0.0
Ethiopia,103128.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,11637.0
Finland,0.0
France,137131.6
French Polynesia,0.0
Djibouti,0.0
Gabon,1351.29
Georgia,0.0
Gambia,79000.0
Palestine,0.0
Germany,0.0
Ghana,391440.0
Kiribati,0.0
Greece,214963.84
Grenada,0.0
Guatemala,28703.33
Guinea,1455932.0
Guyana,553522.0
Haiti,128300.0
Honduras,44883.0
Hong Kong,0.05
Hungary,11722.0
Iceland,0.0
India,135672992.0
Indonesia,59014000.0
Iran,2137005.7
Iraq,173074.0
Ireland,0.0
Israel,0.0
Italy,1620400.0
Cote d'Ivoire,687721.0
Jamaica,150.0
Japan,10592000.0
Kazakhstan,306960.0
Jordan,0.0
Kenya,42202.0
North Korea,2336000.0
South Korea,6502249.0
Kuwait,0.0
Kyrgyz Republic,20710.0
Laos,3144800.0
Lebanon,0.0
Latvia,0.0
Liberia,293000.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,4540435.0
Malawi,135988.0
Malaysia,2511043.0
Maldives,0.0
Mali,1614408.0
Malta,0.0
Mauritania,53569.0
Mauritius,0.0
Mexico,263028.0
Mongolia,0.0
Moldova,0.0
Montenegro,0.0
Morocco,50040.0
Mozambique,179000.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,4523693.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,334516.0
Niger,79207.0
Nigeria,3546250.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",128.13
Marshall Islands,0.0
Pakistan,10324050.0
Panama,299503.0
Papua New Guinea,802.12
Paraguay,215000.0
Peru,2991157.0
Philippines,16266417.0
Poland,0.0
Portugal,161761.0
Guinea-Bissau,181894.0
Timor-Leste,120775.0
Puerto Rico,0.0
Qatar,0.0
Romania,72418.0
Russia,912969.0
Rwanda,81081.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,502104.0
Serbia,0.0
Seychelles,0.0
Sierra Leone,888417.0
Singapore,0.0
Slovakia,0.0
Vietnam,38950200.0
Slovenia,0.0
Somalia,5200.0
South Africa,3066.77
Zimbabwe,938.96
Spain,913754.0
Sudan,22500.0
Suriname,229370.0
Eswatini,642.67
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,63416.0
Thailand,32397856.0
Togo,121295.0
Tonga,0.0
Trinidad and Tobago,2226.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,750000.0
Turkmenistan,29760.0
Tuvalu,0.0
Uganda,205765.0
Ukraine,142900.0
North Macedonia,19870.0
Egypt,5520482.0
United Kingdom,0.0
Tanzania,1334800.0
United States,9972230.0
Burkina Faso,213584.0
Uruguay,1287200.0
Uzbekistan,194700.0
Venezuela,1100511.0
Samoa,0.0
Yemen,0.0
Zambia,41929.0
