,Y1994
Afghanistan,342000.0
Albania,0.0
Algeria,1243.63
Angola,21000.0
Antigua and Barbuda,0.0
Azerbaijan,1029.0
Argentina,607600.0
Australia,1082000.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,25124000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
Bhutan,45000.0
Bolivia,247333.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,10540789.0
Belize,6359.0
Solomon Islands,2611.47
Brunei Darussalam,1200.0
Bulgaria,3076.0
Myanmar,18192000.0
Burundi,38228.0
Belarus,0.0
Cambodia,2223500.0
Cameroon,36200.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,8034.0
Sri Lanka,2683690.0
Chad,90548.0
Chile,133080.0
China,175932992.0
Taiwan,2061403.0
Colombia,1657212.0
Comoros,1344.55
Congo Republic,1594.0
DR Congo,426170.0
Cook Islands,0.0
Costa Rica,205444.0
Croatia,0.0
Cuba,387600.0
Cyprus,0.0
Czechia,0.0
Benin,13686.0
Denmark,0.0
Dominica,0.0
Dominican Republic,375807.0
Ecuador,1420470.0
El Salvador,64639.0
Equatorial Guinea,0.0
Ethiopia,9075.58
Estonia,0.0
Faroe Islands,0.0
Fiji,18019.0
Finland,0.0
France,128509.0
French Guiana,25190.0
French Polynesia,0.0
Djibouti,0.0
Gabon,800.0
Georgia,0.0
Gambia,20267.0
Germany,0.0
Ghana,162300.0
Kiribati,0.0
Greece,191364.45
Grenada,0.0
Guadeloupe,0.0
Guatemala,38810.0
Guinea,879905.0
Guyana,378432.0
Haiti,105000.0
Honduras,36609.0
Hong Kong,0.0
Hungary,15059.0
Iceland,0.0
India,122640000.0
Indonesia,46641500.0
Iran,2258969.0
Iraq,383000.0
Ireland,0.0
Israel,0.0
Italy,1360520.0
Cote d'Ivoire,678181.0
Jamaica,253.0
Japan,14976000.0
Kazakhstan,283000.0
Jordan,0.0
Kenya,47000.0
North Korea,3177000.0
South Korea,6826167.0
Kuwait,0.0
Kyrgyz Republic,3900.0
Laos,1577023.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,50000.0
Libya,0.0
Lithuania,0.0
Macau,0.0
Madagascar,2357000.0
Malawi,41128.0
Malaysia,2138788.0
Maldives,0.0
Mali,469127.0
Malta,0.0
Martinique,0.0
Mauritania,45400.0
Mauritius,0.0
Mexico,373616.0
Mongolia,0.0
Moldova,0.0
Morocco,69550.0
Mozambique,101212.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,3578830.0
Netherlands,0.0
New Caledonia,0.0
New Zealand,0.0
Nicaragua,189056.0
Niger,62000.0
Nigeria,2427000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",0.0
Pakistan,5169750.0
Panama,223865.0
Papua New Guinea,650.0
Paraguay,72146.0
Peru,1401393.0
Philippines,10538054.0
Poland,0.0
Portugal,131741.0
Guinea-Bissau,131017.0
Timor-Leste,41461.0
Puerto Rico,0.0
Qatar,0.0
Reunion,83.0
Romania,15229.0
Russia,523232.0
Rwanda,4500.0
St. Kitts and Nevis,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,162228.0
Seychelles,0.0
Sierra Leone,405200.0
Singapore,0.0
Slovakia,0.0
Vietnam,23528300.0
Slovenia,0.0
Somalia,1650.0
South Africa,3053.64
Zimbabwe,458.47
Spain,407600.0
Sudan,1650.0
Suriname,217985.0
Eswatini,916.37
Sweden,0.0
Switzerland,0.0
Syria,173.0
Tajikistan,20000.0
Thailand,21110714.0
Togo,50080.0
Tonga,0.0
Trinidad and Tobago,17514.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,200000.0
Turkmenistan,92000.0
Tuvalu,0.0
Uganda,77000.0
Ukraine,79000.0
North Macedonia,8713.0
Egypt,4583007.0
United Kingdom,0.0
Tanzania,614300.0
United States,8971110.0
Burkina Faso,61009.0
Uruguay,659700.0
Uzbekistan,528400.0
Venezuela,728054.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,6358.0
