,Y2004
Afghanistan,463000.0
Albania,0.0
Algeria,413.92
Angola,13000.0
Antigua and Barbuda,0.0
Azerbaijan,10243.0
Argentina,1060083.0
Australia,553114.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,36235976.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",105.57
Bhutan,54324.0
Bolivia,331336.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,13277008.0
Belize,10441.0
Solomon Islands,2500.0
Brunei Darussalam,757.0
Bulgaria,28116.0
Myanmar,24750973.0
Burundi,64532.0
Belarus,0.0
Cambodia,4170284.0
Cameroon,49958.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,31900.0
Sri Lanka,2628000.0
Chad,91083.0
Chile,119265.0
China,179087600.0
Taiwan,1433611.0
Colombia,2496720.0
Comoros,1145.0
Congo Republic,1242.0
DR Congo,315130.0
Cook Islands,0.0
Costa Rica,197211.0
Croatia,0.0
Cuba,488900.0
Cyprus,0.0
Czechia,0.0
Benin,64699.0
Denmark,0.0
Dominica,0.0
Dominican Republic,576621.0
Ecuador,1778380.0
El Salvador,26519.0
Equatorial Guinea,0.0
Ethiopia,12000.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,14358.0
Finland,0.0
France,115110.0
French Guiana,25529.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1106.77
Georgia,0.0
Gambia,32600.0
Palestine,0.0
Germany,0.0
Ghana,241807.0
Kiribati,0.0
Greece,168311.26
Grenada,0.0
Guatemala,22003.77
Guinea,1207956.0
Guyana,500911.0
Haiti,105000.0
Honduras,22409.0
Hong Kong,0.03
Hungary,9595.0
Iceland,0.0
India,124697104.0
Indonesia,54088468.0
Iran,2542443.0
Iraq,250000.0
Ireland,0.0
Israel,0.0
Italy,1523436.0
Cote d'Ivoire,681521.0
Jamaica,10.0
Japan,10912000.0
Kazakhstan,275849.0
Jordan,0.0
Kenya,49295.0
North Korea,2370000.0
South Korea,6736925.0
Kuwait,0.0
Kyrgyz Republic,18344.0
Laos,2529000.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,110000.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,3030000.0
Malawi,49722.0
Malaysia,2264000.0
Maldives,0.0
Mali,718086.0
Malta,0.0
Mauritania,85530.0
Mauritius,0.0
Mexico,278500.0
Mongolia,0.0
Moldova,0.0
Morocco,29500.0
Mozambique,91242.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,4289827.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,258510.0
Niger,72367.0
Nigeria,3334000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",105.57
Marshall Islands,0.0
Pakistan,7537200.0
Panama,283486.0
Papua New Guinea,800.0
Paraguay,125000.0
Peru,1844896.0
Philippines,14496784.0
Poland,0.0
Portugal,155799.0
Guinea-Bissau,89192.0
Timor-Leste,34994.0
Puerto Rico,0.0
Qatar,0.0
Reunion,161.0
Romania,4963.0
Russia,469802.0
Rwanda,46191.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,201744.0
Seychelles,0.0
Sierra Leone,542000.0
Singapore,0.0
Slovakia,0.0
Vietnam,36148900.0
Slovenia,0.0
Somalia,18000.0
South Africa,3123.05
Zimbabwe,698.64
Spain,883131.0
Sudan,36000.0
Suriname,174490.0
Eswatini,397.3
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,51445.0
Thailand,28873975.0
Togo,68515.0
Tonga,0.0
Trinidad and Tobago,1720.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,490000.0
Turkmenistan,110000.0
Uganda,121000.0
Ukraine,80400.0
North Macedonia,14676.0
Egypt,6352370.0
United Kingdom,0.0
Tanzania,1058462.0
United States,10539760.0
Burkina Faso,74501.0
Uruguay,1262600.0
Uzbekistan,188100.0
Venezuela,974091.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,17189.0
