,Y2001
Afghanistan,242000.0
Albania,0.0
Algeria,418.68
Angola,5335.0
Antigua and Barbuda,0.0
Azerbaijan,18365.0
Argentina,873183.0
Australia,1643403.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,36269000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",100.47
Bhutan,40000.0
Bolivia,332437.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,10184185.0
Belize,12121.0
Solomon Islands,2083.0
Brunei Darussalam,350.0
Bulgaria,18706.0
Myanmar,21569200.0
Burundi,60920.0
Belarus,0.0
Cambodia,4099016.0
Cameroon,62011.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,25300.0
Sri Lanka,2695080.0
Chad,112167.0
Chile,143261.0
China,177580992.0
Taiwan,1723895.0
Colombia,2156310.0
Comoros,16984.14
Congo Republic,1351.0
DR Congo,326025.0
Cook Islands,0.0
Costa Rica,216699.0
Croatia,0.0
Cuba,601000.0
Cyprus,0.0
Czechia,0.0
Benin,54901.0
Denmark,0.0
Dominica,0.0
Dominican Republic,721668.0
Ecuador,1255990.0
El Salvador,37720.0
Equatorial Guinea,0.0
Ethiopia,15412.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,14612.0
Finland,0.0
France,102810.0
French Guiana,31544.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1018.46
Georgia,0.0
Gambia,32600.0
Germany,0.0
Ghana,274596.0
Kiribati,0.0
Greece,150187.0
Grenada,0.0
Guatemala,28939.19
Guinea,1033519.0
Guyana,495862.0
Haiti,103000.0
Honduras,11172.0
Hong Kong,0.03
Hungary,7707.0
Iceland,0.0
India,139900000.0
Indonesia,50460800.0
Iran,1990223.0
Iraq,128000.0
Ireland,0.0
Israel,0.0
Italy,1272952.0
Cote d'Ivoire,634228.0
Jamaica,33.0
Japan,11320000.0
Kazakhstan,198700.0
Jordan,0.0
Kenya,45000.0
North Korea,2060200.0
South Korea,7406517.0
Kuwait,0.0
Kyrgyz Republic,16557.0
Laos,2334700.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,145000.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,2662465.0
Malawi,93150.0
Malaysia,2094995.0
Maldives,0.0
Mali,940938.0
Malta,0.0
Mauritania,58809.0
Mauritius,0.0
Mexico,226639.0
Mongolia,0.0
Moldova,0.0
Morocco,39580.0
Mozambique,166945.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,4164687.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,246201.0
Niger,76400.0
Nigeria,2752000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",100.47
Marshall Islands,0.0
Pakistan,5823000.0
Panama,338168.0
Papua New Guinea,800.0
Paraguay,106179.0
Peru,2026970.0
Philippines,12954870.0
Poland,0.0
Portugal,145932.0
Guinea-Bissau,85056.0
Timor-Leste,53845.0
Puerto Rico,0.0
Qatar,0.0
Reunion,124.0
Romania,1459.0
Russia,495536.0
Rwanda,15610.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,206989.0
Seychelles,0.0
Sierra Leone,300000.0
Singapore,0.0
Slovakia,0.0
Vietnam,32108400.0
Slovenia,0.0
Somalia,4000.0
South Africa,3200.0
Zimbabwe,502.9
Spain,876148.0
Sudan,11000.0
Suriname,191315.0
Eswatini,240.99
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,39776.0
Thailand,29099915.0
Togo,62048.0
Tonga,0.0
Trinidad and Tobago,3262.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,360000.0
Turkmenistan,39000.0
Tuvalu,0.0
Uganda,114000.0
Ukraine,68900.0
North Macedonia,7900.0
Egypt,5226703.0
United Kingdom,0.0
Tanzania,867692.0
United States,9764480.0
Burkina Faso,109868.0
Uruguay,1030198.0
Uzbekistan,90000.0
Venezuela,761064.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,11645.0
