,Y2012
Afghanistan,703000.0
Albania,0.0
Algeria,300.0
Angola,21492.0
Antigua and Barbuda,0.0
Azerbaijan,3749.0
Argentina,1567971.0
Australia,918733.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,50497000.0
Armenia,0.0
Barbados,0.0
Belgium,0.0
"Micronesia, Fed. Sts.",160.0
Bhutan,78014.0
Bolivia,474664.2
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,11549881.0
Belize,12318.0
Solomon Islands,2750.89
Brunei Darussalam,2200.0
Bulgaria,54896.0
Myanmar,26637800.0
Burundi,64620.0
Belarus,0.0
Cambodia,9290940.0
Cameroon,181818.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,14249.0
Sri Lanka,3845941.0
Chad,188911.0
Chile,149788.0
China,206532300.0
Taiwan,1700229.0
Colombia,1945400.0
Comoros,2.0
Congo Republic,1202.81
DR Congo,645184.0
Cook Islands,0.0
Costa Rica,214418.0
Croatia,0.0
Cuba,641600.0
Cyprus,0.0
Czechia,0.0
Benin,216644.28
Denmark,0.0
Dominica,0.0
Dominican Republic,663981.45
Ecuador,1256200.0
El Salvador,28325.0
Equatorial Guinea,0.0
Ethiopia,121042.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,4653.0
Finland,0.0
France,124091.0
French Polynesia,0.0
Djibouti,0.0
Gabon,1700.0
Georgia,0.0
Gambia,54219.0
Palestine,0.0
Germany,0.0
Ghana,481134.0
Kiribati,0.0
Greece,230661.72
Grenada,0.0
Guatemala,31135.0
Guinea,1918841.0
Guyana,649320.0
Haiti,147599.44
Honduras,53755.0
Hong Kong,0.05
Hungary,11270.0
Iceland,0.0
India,157800000.0
Indonesia,59705000.0
Iran,2360000.0
Iraq,361339.0
Ireland,0.0
Israel,0.0
Italy,1601478.0
Cote d'Ivoire,1561905.0
Jamaica,301.0
Japan,11091000.0
Kazakhstan,350831.1
Jordan,0.0
Kenya,138204.0
North Korea,2861000.0
South Korea,5405155.0
Kuwait,0.0
Kyrgyz Republic,23069.0
Laos,3489210.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,297000.0
Libya,0.0
Lithuania,0.0
Luxembourg,0.0
Macau,0.0
Madagascar,4550649.0
Malawi,110964.0
Malaysia,2599382.0
Maldives,0.0
Mali,2076423.0
Malta,0.0
Mauritania,184217.0
Mauritius,831.0
Mexico,178787.0
Mongolia,0.0
Moldova,0.0
Montenegro,0.0
Morocco,69554.0
Mozambique,343000.0
Oman,0.0
Namibia,0.0
Nauru,0.0
Nepal,4504503.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,418656.1
Niger,71289.0
Nigeria,5432930.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",160.0
Marshall Islands,0.0
Pakistan,8303850.0
Panama,248205.0
Papua New Guinea,827.91
Paraguay,396000.0
Peru,3043330.45
Philippines,18032525.47
Poland,0.0
Portugal,187028.0
Guinea-Bissau,198504.0
Timor-Leste,119166.0
Puerto Rico,0.0
Qatar,0.0
Romania,50862.0
Russia,1051891.0
Rwanda,84079.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,469649.0
Serbia,0.0
Seychelles,0.0
Sierra Leone,1141417.0
Singapore,0.0
Slovakia,0.0
Vietnam,43737598.0
Slovenia,0.0
Somalia,5356.0
South Africa,3000.0
Zimbabwe,1074.0
Spain,899602.0
South Sudan,0.0
Sudan,36000.0
Suriname,224127.0
Eswatini,780.87
Sweden,0.0
Switzerland,0.0
Syria,0.0
Tajikistan,82378.0
Thailand,38100189.0
Togo,160939.0
Tonga,0.0
Trinidad and Tobago,2121.9
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,880000.0
Turkmenistan,129000.0
Tuvalu,0.0
Uganda,212000.0
Ukraine,159800.0
North Macedonia,24361.0
Egypt,5911086.0
United Kingdom,0.0
Tanzania,1800551.0
United States,9069080.0
Burkina Faso,319390.0
Uruguay,1424000.0
Uzbekistan,325718.0
Venezuela,1045878.0
Samoa,0.0
Yemen,0.0
Zambia,45321.0
