,Y1995
Afghanistan,390000.0
Albania,0.0
Algeria,1158.48
Angola,19000.0
Antigua and Barbuda,0.0
Azerbaijan,3807.0
Argentina,926200.0
Australia,1137000.0
Austria,0.0
Bahamas,0.0
Bahrain,0.0
Bangladesh,26399000.0
Armenia,0.0
Barbados,0.0
"Micronesia, Fed. Sts.",90.0
Belgium,0.0
Bhutan,50000.0
Bolivia,264612.0
Bosnia and Herzegovina,0.0
Botswana,0.0
Brazil,11226064.0
Belize,9628.0
Solomon Islands,2619.1
Brunei Darussalam,800.0
Bulgaria,4984.0
Myanmar,17950000.0
Burundi,26819.0
Belarus,0.0
Cambodia,3447800.0
Cameroon,35300.0
Canada,0.0
Cabo Verde,0.0
Central African Republic,10000.0
Sri Lanka,2809890.0
Chad,78978.0
Chile,145899.0
China,185226000.0
Taiwan,2071968.0
Colombia,1742547.0
Comoros,1302.96
Congo Republic,1101.0
DR Congo,365818.0
Cook Islands,0.0
Costa Rica,183184.0
Croatia,0.0
Cuba,396100.0
Cyprus,0.0
Czechia,0.0
Benin,17219.0
Denmark,0.0
Dominica,0.0
Dominican Republic,486741.0
Ecuador,1290518.0
El Salvador,51106.0
Equatorial Guinea,0.0
Ethiopia,11000.0
Eritrea,0.0
Estonia,0.0
Faroe Islands,0.0
Fiji,18496.0
Finland,0.0
France,127305.0
French Guiana,25276.0
French Polynesia,0.0
Djibouti,0.0
Gabon,829.62
Georgia,0.0
Gambia,18952.0
Germany,0.0
Ghana,201720.0
Kiribati,0.0
Greece,211599.0
Grenada,0.0
Guadeloupe,0.0
Guatemala,30581.0
Guinea,918825.0
Guyana,525500.0
Haiti,100000.0
Honduras,34555.0
Hong Kong,0.0
Hungary,13300.0
Iceland,0.0
India,115440000.0
Indonesia,49744140.0
Iran,2300901.0
Iraq,315000.0
Ireland,0.0
Israel,0.0
Italy,1320850.0
Cote d'Ivoire,691700.0
Jamaica,158.0
Japan,13435000.0
Kazakhstan,184450.0
Jordan,0.0
Kenya,44000.0
North Korea,2016000.0
South Korea,6388773.0
Kuwait,0.0
Kyrgyz Republic,6700.0
Laos,1417829.0
Lebanon,0.0
Lesotho,0.0
Latvia,0.0
Liberia,56200.0
Libya,0.0
Lithuania,0.0
Macau,0.0
Madagascar,2450000.0
Malawi,52077.0
Malaysia,2127271.0
Maldives,0.0
Mali,476090.0
Malta,0.0
Martinique,0.0
Mauritania,52813.0
Mauritius,0.0
Mexico,367030.0
Mongolia,0.0
Moldova,0.0
Morocco,3470.0
Mozambique,112982.0
Oman,0.0
Namibia,0.0
Nepal,3710650.0
Netherlands,0.0
New Caledonia,0.0
Vanuatu,0.0
New Zealand,0.0
Nicaragua,232456.0
Niger,51000.0
Nigeria,2920000.0
Niue,0.0
Norway,0.0
"Micronesia, Fed. Sts.",90.0
Marshall Islands,0.0
Pakistan,5949750.0
Panama,221779.0
Papua New Guinea,650.0
Paraguay,80146.0
Peru,1141550.0
Philippines,10540649.0
Poland,0.0
Portugal,124554.0
Guinea-Bissau,133266.0
Timor-Leste,46696.0
Puerto Rico,0.0
Qatar,0.0
Reunion,87.0
Romania,24066.0
Russia,461920.0
Rwanda,2300.0
St. Kitts and Nevis,0.0
St. Lucia,0.0
St. Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Saudi Arabia,0.0
Senegal,155152.0
Seychelles,0.0
Sierra Leone,355500.0
Singapore,0.0
Slovakia,0.0
Vietnam,24963700.0
Slovenia,0.0
Somalia,2000.0
South Africa,3054.78
Zimbabwe,400.0
Spain,329500.0
Sudan,1200.0
Suriname,216005.0
Eswatini,1000.0
Sweden,0.0
Switzerland,0.0
Syria,175.0
Tajikistan,21600.0
Thailand,22015481.0
Togo,51226.0
Tonga,0.0
Trinidad and Tobago,10193.0
United Arab Emirates,0.0
Tunisia,0.0
Türkiye,250000.0
Turkmenistan,78600.0
Tuvalu,0.0
Uganda,77000.0
Ukraine,80100.0
North Macedonia,6447.0
Egypt,4788097.0
United Kingdom,0.0
Tanzania,622600.0
United States,7886660.0
Burkina Faso,84025.0
Uruguay,806100.0
Uzbekistan,327600.0
Venezuela,756950.0
Samoa,0.0
Yemen,0.0
Serbia,0.0
Zambia,12110.0
